1670	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1671	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1672	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1673	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1674	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1675	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1676	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia
1677	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1678	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1679	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Allobaculum
1680	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1681	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1683	Bacteria	Firmicutes	Clostridia	Clostridiales		
1684	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1685	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1686	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
1687	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1688	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
1689	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1690	Bacteria	Firmicutes	Clostridia	Clostridiales		
1691	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Aerostipes
1692	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1693	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1694	Bacteria	Firmicutes	Clostridia	Clostridiales		
1695	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1696	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1697	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus
1698	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1699	Bacteria	Tenericutes	Mollicutes	RF39		
1700	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1701	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
1702	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1703	Bacteria	Cyanobacteria	4C0d-2	YS2		
1704	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1705	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1706	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1707	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1708	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1709	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1710	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1711	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1712	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1713	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1714	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1715	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	
1716	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1717	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Mitsuokella
1718	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	Dehalobacterium
1719	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
1720	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1721	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1722	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1723	Bacteria	Firmicutes	Clostridia	Clostridiales		
1724	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
1725	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1726	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
1727	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1728	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1729	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1730	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	
1731	Bacteria	Firmicutes	Clostridia	Clostridiales		
1732	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1733	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	
1734	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1735	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1736	Bacteria	Firmicutes	Clostridia	Clostridiales		
1737	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	
1738	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
1739	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1740	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister
1741	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1742	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1743	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1744	Bacteria	Firmicutes	Clostridia	Clostridiales		
1745	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1746	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Aerostipes
1747	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
1748	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1749	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1750	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	
1751	Bacteria	Firmicutes	Clostridia	Clostridiales		
1752	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
1753	Bacteria	Firmicutes	Clostridia	Clostridiales		
1754	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1755	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1756	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1757	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1758	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1759	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1760	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1761	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1762	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1763	Bacteria	Firmicutes	Clostridia	Clostridiales		
1764	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1765	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1766	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1767	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	
1768	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1769	Bacteria	Firmicutes	Clostridia	Clostridiales		
1770	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1771	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1772	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1773	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	
1774	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
1775	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	
1776	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1777	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1778	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Aerotruncus
1779	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium
1780	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1781	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1782	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	
1783	Bacteria	Firmicutes	Clostridia	Clostridiales		
1784	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1785	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1786	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1787	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1788	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1789	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium
1790	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1791	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1792	Bacteria	Firmicutes	Clostridia	Clostridiales		
1793	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	
1794	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium
1795	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1796	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1797	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1798	Bacteria	Firmicutes	Clostridia	Clostridiales		
1799	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
1800	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1801	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1802	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	
1803	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1804	Bacteria	Firmicutes	Clostridia	Clostridiales		
1805	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1806	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1807	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1808	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1809	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1810	Bacteria	Firmicutes	Clostridia	Clostridiales		
1811	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1812	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1813	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1814	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1815	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1816	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	
1817	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1818	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1819	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1820	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
1821	Bacteria	Firmicutes	Clostridia	Clostridiales		
1822	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1823	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus
1824	Bacteria	Firmicutes	Clostridia	Clostridiales		
1825	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1826	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1827	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1828	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1829	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium
1830	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimos
1831	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1832	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1833	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1834	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	02d06
1835	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1836	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1837	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1838	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1839	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1840	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter
1841	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1842	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1843	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1844	Bacteria					
1845	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1846	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1847	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1848	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1849	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1850	Bacteria	Firmicutes	Clostridia	Clostridiales		
1851	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1852	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1853	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Aerofustis
1854	Bacteria	Firmicutes	Clostridia	Clostridiales		
1855	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
1856	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1857	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1858	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1859	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1860	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1861	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1862	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
1863	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1864	Bacteria	Firmicutes	Clostridia	Clostridiales		
1865	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Peptoniphilus
1866	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1867	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1868	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1869	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	
1870	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1871	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium
1872	Bacteria	Firmicutes	Clostridia	Clostridiales		
1873	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	
1874	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1875	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1876	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1877	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1878	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1879	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1880	Bacteria	Firmicutes	Clostridia	Clostridiales		
1881	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
1882	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
1883	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1884	Bacteria	Proteobacteria	Alphaproteobacteria	RF32		
1885	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	
1886	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1887	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1888	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1889	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1890	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrioles	Desulfovibrioceae	Bilophila
1891	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	cc_115
1892	Bacteria	Firmicutes	Clostridia	Clostridiales		
1893	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia
1894	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1895	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1896	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	
1897	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1898	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium
1899	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1900	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	02d06
1901	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1902	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1903	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1904	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1905	Bacteria	Firmicutes	Clostridia	Clostridiales		
1906	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
1907	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1908	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1909	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1910	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1911	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
1912	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1913	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
1914	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1915	Bacteria	Tenericutes	RF3	ML615J-28		
1916	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1917	Bacteria	Firmicutes	Clostridia	Clostridiales		
1918	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1919	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1920	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1921	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1922	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1923	Bacteria	Firmicutes	Clostridia	Clostridiales		
1924	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1925	Bacteria	Proteobacteria	Alphaproteobacteria			
1926	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1927	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1928	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Aerostipes
1929	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1930	Bacteria	Firmicutes	Clostridia	Clostridiales		
1931	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1932	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1933	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1934	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	
1935	Bacteria	Firmicutes	Clostridia	Clostridiales		
1936	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1937	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1938	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromodaceae	Parabacteroides
1939	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1940	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium
1941	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1942	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1943	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1944	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella
1945	Bacteria	Proteobacteria	Alphaproteobacteria	RF32		
1946	Bacteria	Proteobacteria	Alphaproteobacteria			
1947	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1948	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1949	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
1950	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1951	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1952	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	
1953	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1954	Bacteria	Firmicutes	Clostridia	Clostridiales		
1955	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
1956	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1957	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1958	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	
1959	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	
1960	Bacteria	Firmicutes	Clostridia	Clostridiales		
1961	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1962	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1963	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
1964	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
1965	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium
1966	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Aerococcus
1967	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1968	Bacteria	Firmicutes	Clostridia	Clostridiales		
1969	Bacteria	Firmicutes	Clostridia	Clostridiales		
1970	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1971	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Paraprevotella
1972	Bacteria	Firmicutes	Clostridia	Clostridiales		
1973	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	
1974	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	
1975	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
1976	Bacteria	Firmicutes	Clostridia	Clostridiales		
1977	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Morganella
1978	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligeceae	Sutterella
1979	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
1980	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
1981	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
1982	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1983	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1984	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
1985	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
1986	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
1987	Bacteria	Firmicutes	Clostridia	Clostridiales		
1988	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1989	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
1990	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	
1991	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Aerostipes
1992	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	
1993	Bacteria	Cyanobacteria	4C0d-2	YS2		
1994	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
1995	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
